Date,Time,Address,accel.X,accel.Y,accel.Z,gyro.X,gyro.Y,gyro.Z,temp.O,temp.A
2024-06-19,15:01:35.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:35.986,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:36.136,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:36.286,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:36.436,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,4.0,-0.02,,
2024-06-19,15:01:36.511,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:36.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,0.16,-0.02,,
2024-06-19,15:01:36.810,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,-2.42,3.99,-0.02,,
2024-06-19,15:01:37.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.22,9.41,2.54,-3.69,-0.02,,
2024-06-19,15:01:37.036,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,15:01:37.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.07,0.15,-0.02,,
2024-06-19,15:01:37.348,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.41,0.06,-3.68,-0.01,,
2024-06-19,15:01:37.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.07,3.97,-0.01,,
2024-06-19,15:01:37.560,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:37.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:01:37.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:01:37.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.0,,
2024-06-19,15:01:38.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:38.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.14,-0.02,,
2024-06-19,15:01:38.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:38.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:01:38.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.05,0.16,-0.02,,
2024-06-19,15:01:38.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,2.55,-3.64,-0.01,,
2024-06-19,15:01:38.835,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.1,9.3,-2.43,3.95,-0.02,,
2024-06-19,15:01:38.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:39.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,2.56,-3.64,-0.01,,
2024-06-19,15:01:39.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-2.43,3.95,-0.01,,
2024-06-19,15:01:39.436,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,15:01:39.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:39.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,3.93,-0.01,,
2024-06-19,15:01:39.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,-3.62,-0.02,,
2024-06-19,15:01:40.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.16,-0.01,,
2024-06-19,15:01:40.037,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:40.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:40.336,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:40.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:40.634,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.22,9.41,-2.45,0.15,-0.04,,
2024-06-19,15:01:40.636,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,2.56,0.16,-0.02,,
2024-06-19,15:01:40.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.45,0.06,3.9,-0.02,,
2024-06-19,15:01:40.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.45,2.57,2.65,-0.02,,
2024-06-19,15:01:41.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,-4.96,3.89,-0.01,,
2024-06-19,15:01:41.161,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,2.57,0.15,-0.01,,
2024-06-19,15:01:41.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:41.459,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.38,0.06,-3.6,-0.01,,
2024-06-19,15:01:41.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.22,9.38,0.06,3.89,-0.02,,
2024-06-19,15:01:41.686,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:41.835,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.18,9.41,0.07,0.15,-0.01,,
2024-06-19,15:01:41.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.41,0.07,0.14,-0.01,,
2024-06-19,15:01:42.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.14,9.34,0.06,0.16,-0.02,,
2024-06-19,15:01:42.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,2.58,-3.57,-0.01,,
2024-06-19,15:01:42.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,-4.98,3.89,-0.02,,
2024-06-19,15:01:42.509,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,2.58,0.15,-0.01,,
2024-06-19,15:01:42.660,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:42.734,27709F9E-AA39-8E08-68DF-757260651D6E,0.27,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,15:01:42.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.14,9.34,0.06,-3.56,-0.01,,
2024-06-19,15:01:43.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,3.87,-0.02,,
2024-06-19,15:01:43.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:43.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.34,0.06,0.16,-0.01,,
2024-06-19,15:01:43.634,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:43.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.06,0.16,-0.03,,
2024-06-19,15:01:43.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,-2.47,0.15,-0.01,,
2024-06-19,15:01:43.934,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,2.59,3.84,-0.02,,
2024-06-19,15:01:43.936,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,-3.55,-0.02,,
2024-06-19,15:01:44.010,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.22,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:44.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:44.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-2.48,3.84,-0.01,,
2024-06-19,15:01:44.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,2.6,-3.53,-0.02,,
2024-06-19,15:01:44.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,3.83,-0.02,,
2024-06-19,15:01:44.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,-2.47,-3.53,-0.02,,
2024-06-19,15:01:44.916,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,-4.87,-3.52,-0.01,,
2024-06-19,15:01:44.918,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,-2.48,0.18,-0.02,,
2024-06-19,15:01:45.209,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.16,-0.03,,
2024-06-19,15:01:45.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,2.61,0.15,-0.02,,
2024-06-19,15:01:45.359,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-2.48,0.15,-0.02,,
2024-06-19,15:01:45.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:45.584,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.03,,
2024-06-19,15:01:45.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:45.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.02,,
2024-06-19,15:01:46.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.03,,
2024-06-19,15:01:46.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.07,0.15,-0.02,,
2024-06-19,15:01:46.411,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.14,9.41,0.07,0.15,-0.02,,
2024-06-19,15:01:46.411,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.06,9.34,0.06,0.16,-0.02,,
2024-06-19,15:01:46.486,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,-2.49,3.8,-0.01,,
2024-06-19,15:01:46.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-4.84,2.88,-0.01,,
2024-06-19,15:01:46.711,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,-2.49,3.79,-0.02,,
2024-06-19,15:01:46.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.34,0.06,-3.49,-0.01,,
2024-06-19,15:01:47.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.34,0.06,3.78,-0.01,,
2024-06-19,15:01:47.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,2.62,-3.48,-0.01,,
2024-06-19,15:01:47.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-2.5,3.79,-0.02,,
2024-06-19,15:01:47.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.22,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:47.609,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.22,9.38,2.62,0.15,-0.02,,
2024-06-19,15:01:47.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.45,-2.49,0.15,-0.03,,
2024-06-19,15:01:47.916,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.01,,
2024-06-19,15:01:47.919,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:01:48.134,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.22,9.41,-2.51,0.15,-0.01,,
2024-06-19,15:01:48.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,2.63,0.15,-0.01,,
2024-06-19,15:01:48.434,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:48.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:48.585,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,-2.51,3.75,-0.01,,
2024-06-19,15:01:48.811,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.1,9.38,2.63,-3.45,-0.01,,
2024-06-19,15:01:48.811,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,-3.44,-0.03,,
2024-06-19,15:01:49.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,-2.67,-0.02,,
2024-06-19,15:01:49.111,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,-3.45,-0.0,,
2024-06-19,15:01:49.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:49.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.34,0.07,0.16,-0.02,,
2024-06-19,15:01:49.484,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:49.560,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,15:01:49.709,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:49.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.07,0.15,-0.02,,
2024-06-19,15:01:50.010,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:50.084,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:50.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,-2.52,3.72,-0.01,,
2024-06-19,15:01:50.385,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.41,2.64,-3.42,-0.01,,
2024-06-19,15:01:50.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.04,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:50.611,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,-2.52,0.15,-0.03,,
2024-06-19,15:01:51.058,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.22,9.38,2.95,-3.71,-0.01,,
2024-06-19,15:01:51.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.45,2.65,-3.4,-0.02,,
2024-06-19,15:01:51.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,-2.53,3.71,-0.01,,
2024-06-19,15:01:51.136,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,-2.53,0.15,-0.01,,
2024-06-19,15:01:51.359,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,2.65,3.69,-0.02,,
2024-06-19,15:01:51.436,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,2.66,-3.4,-0.03,,
2024-06-19,15:01:51.511,27709F9E-AA39-8E08-68DF-757260651D6E,0.08,1.18,9.41,-2.53,0.15,-0.02,,
2024-06-19,15:01:51.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:51.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-2.53,3.68,-0.02,,
2024-06-19,15:01:51.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,2.66,-3.39,-0.02,,
2024-06-19,15:01:52.034,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.19,-0.02,,
2024-06-19,15:01:52.185,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:52.335,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:52.409,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:52.559,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,-3.37,-0.02,,
2024-06-19,15:01:52.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.1,9.38,0.06,-2.83,-0.01,,
2024-06-19,15:01:52.784,27709F9E-AA39-8E08-68DF-757260651D6E,0.04,1.18,9.3,0.06,-3.36,-0.01,,
2024-06-19,15:01:52.936,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,-3.35,-0.02,,
2024-06-19,15:01:53.086,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,3.67,-0.01,,
2024-06-19,15:01:53.234,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:53.309,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.03,,
2024-06-19,15:01:53.534,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:53.610,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:53.760,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:53.836,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:53.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:54.135,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:54.211,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,0.06,0.15,-0.02,,
2024-06-19,15:01:54.361,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,-3.33,-0.01,,
2024-06-19,15:01:54.510,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,3.64,-0.02,,
2024-06-19,15:01:54.659,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,0.06,3.63,-0.03,,
2024-06-19,15:01:54.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.34,0.06,-3.32,-0.01,,
2024-06-19,15:01:54.886,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.34,2.68,0.16,-0.01,,
2024-06-19,15:01:55.035,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.34,0.06,0.16,-0.01,,
2024-06-19,15:01:55.184,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:55.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:55.412,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:55.560,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.15,-0.01,,
2024-06-19,15:01:55.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.07,0.16,-0.02,,
2024-06-19,15:01:55.785,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.45,0.06,0.15,-0.02,,
2024-06-19,15:01:55.935,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.45,0.06,0.15,-0.02,,
2024-06-19,15:01:56.085,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.1,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:56.159,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:56.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:56.460,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.41,-2.58,3.59,-0.01,,
2024-06-19,15:01:56.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.34,2.7,-3.29,-0.03,,
2024-06-19,15:01:56.684,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,2.7,-3.29,-0.02,,
2024-06-19,15:01:56.836,27709F9E-AA39-8E08-68DF-757260651D6E,0.24,1.14,9.38,4.8,-3.0,-0.02,,
2024-06-19,15:01:56.985,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.14,9.41,2.69,-3.29,-0.02,,
2024-06-19,15:01:57.059,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.01,,
2024-06-19,15:01:57.211,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:57.361,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.15,-0.01,,
2024-06-19,15:01:57.511,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.07,0.15,-0.01,,
2024-06-19,15:01:57.586,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.22,9.41,0.06,0.15,-0.02,,
2024-06-19,15:01:57.735,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:57.885,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.03,,
2024-06-19,15:01:57.960,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.01,,
2024-06-19,15:01:58.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:58.260,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:58.410,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,-2.59,3.55,-0.01,,
2024-06-19,15:01:58.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.34,2.71,-3.25,-0.02,,
2024-06-19,15:01:58.636,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,2.71,0.16,-0.02,,
2024-06-19,15:01:58.785,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.38,4.76,3.55,-0.02,,
2024-06-19,15:01:58.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,2.72,-3.24,-0.02,,
2024-06-19,15:01:59.010,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.1,9.34,0.06,0.16,-0.02,,
2024-06-19,15:01:59.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:01:59.310,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.14,-0.02,,
2024-06-19,15:01:59.384,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,15:01:59.536,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:01:59.685,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.05,0.16,-0.01,,
2024-06-19,15:01:59.834,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.38,0.06,0.16,-0.02,,
2024-06-19,15:01:59.910,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:02:00.060,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,0.06,0.16,-0.01,,
2024-06-19,15:02:00.210,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.14,-0.01,,
2024-06-19,15:02:00.285,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.45,0.06,0.15,-0.03,,
2024-06-19,15:02:00.435,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.15,-0.01,,
2024-06-19,15:02:00.585,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.34,0.06,0.16,-0.03,,
2024-06-19,15:02:00.736,27709F9E-AA39-8E08-68DF-757260651D6E,0.12,1.18,9.38,2.73,-3.2,-0.02,,
2024-06-19,15:02:00.809,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,-2.61,3.51,-0.02,,
2024-06-19,15:02:00.959,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,3.5,-0.02,,
2024-06-19,15:02:01.109,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,2.73,3.47,-0.02,,
2024-06-19,15:02:01.259,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,-2.61,3.5,-0.01,,
2024-06-19,15:02:01.336,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.16,-0.02,,
2024-06-19,15:02:01.485,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.38,0.06,0.15,-0.02,,
2024-06-19,15:02:01.635,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.06,0.15,-0.02,,
2024-06-19,15:02:01.710,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.45,0.06,0.16,-0.02,,
2024-06-19,15:02:01.860,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,0.15,-0.02,,
2024-06-19,15:02:02.010,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.14,9.41,0.07,0.15,-0.01,,
2024-06-19,15:02:02.160,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.34,0.06,0.15,-0.02,,
2024-06-19,15:02:02.235,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.18,9.38,0.06,0.16,-0.02,,
2024-06-19,15:02:02.386,27709F9E-AA39-8E08-68DF-757260651D6E,0.2,1.14,9.41,2.74,-3.16,-0.02,,
2024-06-19,15:02:02.535,27709F9E-AA39-8E08-68DF-757260651D6E,0.16,1.18,9.41,0.06,0.16,-0.02,,
